Location_Name,Date,CHL,mlotst,no3,o2,po4,so,thetao,uo,vo,NDVI_daily,NDVI_raw,precip_mm_day,wind_speed_ms,wind_u_ms,wind_v_ms
False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
