Location_Name,Date,CHL,mlotst,no3,o2,po4,so,thetao,uo,vo,NDVI_daily,NDVI_raw,precip_mm_day,wind_speed_ms,wind_u_ms,wind_v_ms
Gigantes Polygon,2019-01-21,1.1097883,17.929625175893307,0.008567037,205.19957,0.06947222,34.30433054454625,26.80462049692869,-0.0671407207846641,0.0228888820856809,-0.1082796061638799,,0.0,7.394832462979803,0.9318168319660796,-7.333102133732822
Gigantes Polygon,2019-01-22,0.78291893,17.6244400665164,0.007835791,205.69449,0.06924924,34.29136017803103,26.79985960945487,-0.033570360392332,-0.0305185094475746,-0.110130661343087,,0.0,7.684462400066677,1.4015120755043131,-7.552145603807961
Gigantes Polygon,2019-01-23,0.70572585,15.030366636812689,0.007222878,206.07999,0.069536075,34.27381203509867,26.830622266978025,-0.1098666340112686,0.0247199926525354,-0.1119817165222942,,0.0,6.283685700324681,-1.8280557618877749,-6.0095253125115775
Gigantes Polygon,2019-01-24,0.8184109,13.580737367272375,0.0071088998,206.13518,0.07371906,34.23718982376158,26.888851583004,-0.1873836480081081,0.115359965711832,-0.1138327717015013,,4.474284592278714,6.600261757515033,-5.179265320462585,-4.090175774426964
Gigantes Polygon,2019-01-25,0.8176872,18.61629167199135,0.0073187137,205.9653,0.08176175,34.279152774252,26.751518290489912,-0.1910458691418171,0.1528977323323488,-0.1156838268807084,,0.0,7.380018879769202,-4.766113181488946,-5.633197077632273
Gigantes Polygon,2019-01-26,1.0512415,18.61629167199135,0.0077827782,205.98978,0.09001306,34.3218786874786,26.63542588055133,-0.1956236455589532,0.1428266242146492,-0.1175348820599156,,0.4607701783863829,8.196613555633204,-5.356492289101204,-6.203344768948026
Gigantes Polygon,2019-01-27,1.2647537,18.61629167199135,0.007570149,206.32509,0.09724949,34.35697497334331,26.52116458117962,-0.1953184604644775,0.1516769919544458,-0.1193859372391227,,0.0,7.64229227027904,-5.698896831936305,-5.091052069185872
Gigantes Polygon,2019-01-28,1.5985212,18.23481028527021,0.00733901,206.71693,0.103434116,34.37604904174805,26.43693349510432,-0.1770073547959327,0.1428266242146492,-0.1212369924183298,,0.0,7.3027549606082705,-5.204807842843899,-5.122041823935055
Gigantes Polygon,2019-01-29,2.1254919,18.31110656261444,0.007319349,207.05788,0.10790891,34.39817496109754,26.35380107536912,-0.1727347634732723,0.1373332925140857,-0.123088047597537,,0.0,6.835162661812985,-5.0499802170730215,-4.60502928356491
Gigantes Polygon,2019-01-30,1.8908275,16.022218242287636,0.0075023975,207.23315,0.11086554,34.40046384930611,26.368816182017326,-0.1614429149776697,0.1452681049704551,-0.1249391027767441,,22.667853057646603,5.671257734256567,-4.320715628794537,-3.672823215306289
Gigantes Polygon,2019-01-31,2.215232,14.4962926954031,0.007527917,207.26283,0.11256239,34.39588607288897,26.42741172015667,-0.1620532851666212,0.1449629198759794,-0.1267901579559512,,0.0,5.506695340692635,-4.310312216004058,-3.4239453428159883
Gigantes Polygon,2019-02-01,1.2384934,17.16666240245104,0.007032031,207.22021,0.11354089,34.41114532761276,26.30985442176461,-0.1559495832771062,0.1232947781682014,-0.1286412131351584,,0.0,6.49626832283214,-4.984004092539551,-4.16591666100148
Gigantes Polygon,2019-02-02,1.2384776,16.708884738385677,0.007010371,207.09334,0.11407779,34.42106384318322,26.2596819922328,-0.1831110566854477,0.1544236578047275,-0.1304922683143655,,11.119946876113206,6.914960507014561,-6.343254834720435,-2.7508983603660973
Gigantes Polygon,2019-02-03,1.0013348,14.72518152743578,0.0073992643,206.95782,0.11339105,34.41038236487657,26.2798242084682,-0.1303140353411436,0.1162755209952592,-0.1323433234935726,,2.10794128864191,4.506200413826904,-3.283589402059229,-3.084625041387915
Gigantes Polygon,2019-02-04,0.7890673,14.038515031337738,0.0071526505,206.83154,0.11225296,34.412671253085136,26.32816552743316,-0.1547288428992033,0.1065095979720354,-0.1341943786727798,,0.0,5.6986399359093465,-4.026367921493241,-4.032540559122555
Gigantes Polygon,2019-02-05,0.8881313,13.04666342586279,0.007072573,206.65352,0.11070682,34.40656755119562,26.360026851296425,-0.1416058838367462,0.093691824004054,-0.1360454338519869,,0.0,5.001381081653609,-3.0976007477054748,-3.924680409974199
Gigantes Polygon,2019-02-06,0.77259296,14.191107586026192,0.0069627166,206.44318,0.10796107,34.40427866298705,26.36588640511036,-0.153813287615776,0.1171910762786865,-0.137896489031194,,0.0,4.920738212627983,-4.180292818992118,-2.593265322036536
Gigantes Polygon,2019-02-07,0.7958545,12.741478316485882,0.007330597,206.2262,0.104587466,34.3867305200547,26.383831288665533,-0.1425214391201734,0.117801446467638,-0.1397475442104012,,0.0,4.174280759047188,-3.6629431857649215,-1.9996542218577893
Gigantes Polygon,2019-02-08,0.6878949,12.436293207108974,0.007054505,205.9813,0.101610385,34.389782370999455,26.43510238453746,-0.1571703236550092,0.1135288551449775,-0.1415985993896083,,0.0,4.665811122267604,-4.051706284106907,-2.312550869156028
Gigantes Polygon,2019-02-09,0.6203033,12.970367148518562,0.006486197,205.65295,0.09877814,34.401989774778485,26.425214387476444,-0.1678518019616603,0.1110873743891716,-0.1434496545688154,-0.1434496545688154,3.981908173758205,5.54100666309709,-4.832149777502872,-2.7111737664799054
Gigantes Polygon,2019-02-10,0.71687675,13.199255980551245,0.00618853,205.26244,0.09592754,34.40885643940419,26.47209081798792,-0.1812799461185932,0.1290932949632406,-0.139146889956321,,0.0,5.713497783996612,-5.239973781554679,-2.277136109514934
Gigantes Polygon,2019-02-11,0.70217544,15.030366636812689,0.0056331456,204.87433,0.09318809,34.44242679979652,26.36552018299699,-0.1858577225357294,0.135807367041707,-0.1348441253438265,,0.0,7.066475082182045,-6.2794019911024295,-3.239841160347791
Gigantes Polygon,2019-02-12,0.8721469,14.95407035946846,0.0057122232,204.61798,0.09102284,34.44776753894985,26.323770862072703,-0.1657155063003301,0.1397747732698917,-0.130541360731332,,0.0,5.686171991025048,-5.385187689721746,-1.8243034083668777
Gigantes Polygon,2019-02-13,0.8696893,13.73332992196083,0.00594377,204.47844,0.08977498,34.41648606676608,26.38712728768587,-0.1528977323323488,0.116580706089735,-0.1262385961188376,,0.0,4.961609110869893,-4.448753772518499,-2.191528791722243
Gigantes Polygon,2019-02-14,0.80892605,15.564440578222277,0.0054930323,204.34271,0.089761965,34.44318976253271,26.31644641980529,-0.179143650457263,0.1226844079792499,-0.1219358315063431,,0.0,6.956018628680063,-5.921870261091526,-3.649083677669205
Gigantes Polygon,2019-02-15,1.3130423,15.564440578222277,0.0057346784,204.23164,0.09128639,34.44547865074128,26.30143131315708,-0.1641895808279514,0.1266518142074346,-0.1176330668938487,,0.0,6.132056047989407,-5.533127855543844,-2.640364797716218
Gigantes Polygon,2019-02-16,1.5492901,12.741478316485882,0.0062837983,204.19395,0.09354486,34.41724902950227,26.46000548824668,-0.1446577347815036,0.1098666340112686,-0.1133303022813542,,0.0,4.414596672307676,-3.942253182057119,-1.984269447636798
Gigantes Polygon,2019-02-17,1.444255,13.962218753993511,0.0059539825,204.1604,0.09646092,34.42869347054511,26.43510238453746,-0.1556443981826305,0.1251258887350559,-0.1090275376688597,,0.0,5.41090598264917,-5.202475696139865,-1.479803330723832
Gigantes Polygon,2019-02-18,1.0277622,13.885922476649284,0.0058414657,204.07869,0.10020879,34.44318976253271,26.43546860665083,-0.1583910640329122,0.1443525496870279,-0.1047247730563653,,0.0,4.989142823227798,-4.915455952052501,-0.8426335589349431
Gigantes Polygon,2019-02-19,0.9976959,14.877774082124231,0.005609283,203.9686,0.10398427,34.462263830937445,26.43913082778454,-0.1757866144180297,0.13702810741961,-0.1004220084438708,,0.0,6.386019843337624,-6.067406929863823,-1.9853887511462696
Gigantes Polygon,2019-02-20,1.2405488,15.793329410254955,0.005688843,203.89966,0.10716335,34.49201937764883,26.39518417418003,-0.158696249127388,0.1193273719400167,-0.0961192438313763,,0.0,6.28209499001374,-5.519707223328793,-2.9976289830556726
Gigantes Polygon,2019-02-21,1.1032311,14.419996418058872,0.006206436,203.88197,0.10909693,34.49583419132978,26.37394329160452,-0.1239051483571529,0.0894192326813936,-0.0918164792188819,,0.0,4.524470652617596,-3.5358757753036203,-2.8226740644553163
Gigantes Polygon,2019-02-22,0.76112264,13.351848535239697,0.006293649,203.85068,0.11071053,34.49583419132978,26.43546860665083,-0.1413006987422704,0.0772118289023637,-0.0875137146063874,,0.0,4.900575379357901,-4.282253745060949,-2.382003252293036
Gigantes Polygon,2019-02-23,0.800004,13.580737367272375,0.006249569,203.76578,0.112898216,34.50575270690024,26.45048371329904,-0.1492355111986398,0.0878933072090148,-0.0832109499938929,,1.831325443774436,5.126229064788932,-4.6830312692699065,-2.082654234775036
Gigantes Polygon,2019-02-24,0.7650797,13.50444108992815,0.0063077137,203.65596,0.11545341,34.508804557845,26.43180638551712,-0.135807367041707,0.1019318215548992,-0.0789081853813985,,0.0,4.395121991029752,-4.057334517398823,-1.6816377805177432
Gigantes Polygon,2019-02-25,0.68876624,13.428144812583923,0.006259951,203.58374,0.11775583,34.51338233426213,26.41019928082824,-0.1300088502466678,0.1086458936333656,-0.074605420768904,,0.0,3.971969763352984,-3.556909666604142,-1.760606974573316
Gigantes Polygon,2019-02-26,0.62644017,16.479995906352997,0.00570984,203.58797,0.120213926,34.55458232201636,26.244300663471225,-0.1416058838367462,0.0930814538151025,-0.0703026561564096,,0.0,5.698358170073575,-4.5818349519073145,-3.383529543488975
Gigantes Polygon,2019-02-27,0.6619032,16.17481079697609,0.005761335,203.69095,0.12311181,34.59730823524296,26.15933713316917,-0.1498458813875913,0.1110873743891716,-0.0659998915439151,,0.0,5.486484553640364,-4.647144099625792,-2.912236494358962
Gigantes Polygon,2019-02-28,0.7040085,12.05481182038784,0.0066616437,203.78523,0.12544103,34.5728934276849,26.39518417418003,-0.1251258887350559,0.0933866389095783,-0.0616971269314206,,0.0,3.938634368267186,-2.701412657864372,-2.859647359499117
Gigantes Polygon,2019-03-01,0.68332386,14.114811308681965,0.006124861,203.84106,0.12718315,34.60036008618772,26.34977263212204,-0.1528977323323488,0.0991851557046175,-0.0573943623189262,-0.0573943623189262,0.0,5.100199818627623,-3.5911200329540214,-3.62071003655431
Gigantes Polygon,2019-03-02,0.6777894,12.970367148518562,0.006488369,203.89713,0.12892511,34.607989713549614,26.42741172015667,-0.1409955136477947,0.1095614489167928,-0.0547941377960441,,0.0,4.077460208428532,-3.194068661614808,-2.533601067512016
Gigantes Polygon,2019-03-03,0.5951643,11.291849046945572,0.0070506576,203.88535,0.13053118,34.59196749608964,26.635059658437967,-0.1434369944036007,0.0955229345709085,-0.0521939132731621,,0.0,3.9711640308401055,-3.162233856118468,-2.398731434894448
Gigantes Polygon,2019-03-04,0.5065084,11.59703415632248,0.0065106545,203.77454,0.13289113,34.607989713549614,26.68486586585641,-0.1696829125285148,0.1220740377902984,-0.0495936887502801,,0.0,4.869256869680199,-4.556052326057661,-1.7155868884347638
Gigantes Polygon,2019-03-05,0.4703683,12.207404375076294,0.005948819,203.58685,0.13628218,34.64918970130384,26.691824086010456,-0.171819208189845,0.1284829247742891,-0.0469934642273981,,0.0,5.365501445702362,-5.129760048512198,-1.572241320907262
Gigantes Polygon,2019-03-06,0.48085037,11.749626711010931,0.006263244,203.37737,0.1394619,34.643848962150514,26.90240180119872,-0.1599169895052909,0.1199377421289682,-0.0443932397045161,-0.0443932397045161,0.0,4.277091262685474,-3.864954673953173,-1.8208139851810488
Gigantes Polygon,2019-03-07,0.6242922,12.970367148518562,0.00551474,203.17802,0.14218518,34.665974881500006,26.7932676114142,-0.1641895808279514,0.116580706089735,-0.0410950098822944,,0.0,4.824430573287031,-4.297461154596592,-2.1812243743963675
Gigantes Polygon,2019-03-08,0.54005265,12.5125894844532,0.0057135406,202.99696,0.14448504,34.66444895602763,26.846003595739603,-0.1532029174268245,0.1248207036405801,-0.0377967800600728,,5.676811721939314,4.2526119363255805,-4.034129801804457,-1.3274157273414011
Gigantes Polygon,2019-03-09,0.55973494,11.82592298835516,0.006110653,202.86505,0.14575455,34.655293403193355,26.950010675936937,-0.1501510664820671,0.1443525496870279,-0.0344985502378511,,0.0,3.7397701990204695,-3.7162817940802433,-0.2910736679061641
Gigantes Polygon,2019-03-10,0.5636568,11.59703415632248,0.006792111,202.77681,0.14613926,34.630878595635295,27.04889064654708,-0.1287881098687648,0.1330607011914253,-0.0312003204156294,,0.0,2.905576010421064,-2.794222791925032,-0.7847792224186222
Gigantes Polygon,2019-03-11,0.48486674,10.986663937568665,0.007762115,202.71777,0.14622368,34.59959712345153,27.2122257091105,-0.1184118166565895,0.09613330475986,-0.0279020905934077,,0.0,2.918201360899242,-2.39209058704738,-1.6668765825307787
Gigantes Polygon,2019-03-12,0.543493,11.749626711010931,0.005849495,202.63571,0.14630535,34.63927118573338,27.11261329427361,-0.1461836602538824,0.1043733023107051,-0.024603860771186,,0.0,3.946221450646207,-3.611289439421036,-1.5716492822176715
Gigantes Polygon,2019-03-13,0.6119004,12.894070871174335,0.004819358,202.42917,0.14636524,34.68276006169617,26.952574230730534,-0.1641895808279514,0.111697744578123,-0.0213056309489643,,0.0,5.119633831699629,-4.554353628572087,-2.325669744021201
Gigantes Polygon,2019-03-14,0.58932394,12.5125894844532,0.005374461,202.2414,0.14553317,34.67207858338952,27.00494399294257,-0.1483199559152126,0.1257362589240074,-0.0180074011267427,,0.0,3.935159593288269,-3.646094949587896,-1.4635244002510217
Gigantes Polygon,2019-03-15,0.56928796,12.5125894844532,0.0053970045,202.12898,0.14405715,34.67055265791714,27.02838220819831,-0.1443525496870279,0.1101718191057443,-0.014709171304521,,6.843967236440855,4.004873681462785,-3.392085821260281,-2.1216459530801948
Gigantes Polygon,2019-03-16,0.59457374,13.657033644616604,0.0046693613,201.95029,0.14249742,34.68962672632188,26.958433784544468,-0.1696829125285148,0.1071199681609869,-0.0114109414822993,-0.0114109414822993,0.0,5.775332794265975,-4.536890438255578,-3.5721040790320084
Gigantes Polygon,2019-03-17,0.4617286,13.428144812583923,0.0046347803,201.75696,0.14103979,34.690389689058065,26.94708089902997,-0.1739555038511753,0.1037629321217536,-0.0145078326735217,,0.0,5.953142745717358,-4.69927958460035,-3.6542737540836896
Gigantes Polygon,2019-03-18,0.4167713,13.809626199305058,0.0045351572,201.65182,0.13997182,34.68733783811331,26.92364268377424,-0.1800592057406902,0.1126132998615503,-0.0176047238647441,,0.0,6.399948788925283,-5.223109472217921,-3.6982757862344338
Gigantes Polygon,2019-03-19,0.4167626,16.022218242287636,0.004759526,201.64917,0.13975722,34.68123413622379,26.82366404682398,-0.1709036529064178,0.1257362589240074,-0.0207016150559665,,0.0,6.328025551533071,-5.499240891784833,-3.1305272528795687
Gigantes Polygon,2019-03-20,0.72629493,13.199255980551245,0.005135755,201.78386,0.13999838,34.67665635980666,27.001281771808863,-0.1803643908351659,0.13702810741961,-0.023798506247189,,0.0,5.42826944697504,-4.927631356464167,-2.2749526235146247
Gigantes Polygon,2019-03-21,0.7655938,12.207404375076294,0.00560775,201.95522,0.14017482,34.66444895602763,27.07745597139001,-0.1620532851666212,0.1470992155373096,-0.0268953974384114,-0.0268953974384114,0.0,4.309116519779831,-4.192321882790666,-0.9715949292428449
Gigantes Polygon,2019-03-22,0.8270492,11.749626711010931,0.0059978785,202.08571,0.14028509,34.64995266404003,27.197576824575663,-0.1519821770489215,0.1409955136477947,-0.0255090297439363,,0.0,3.5731508481147367,-3.42745454472901,-0.9942442632949124
Gigantes Polygon,2019-03-23,0.8323221,12.741478316485882,0.004986863,202.12364,0.14057262,34.656056365929544,27.156926169991493,-0.1745658740401268,0.1150547806173563,-0.0241226620494613,,0.0,5.582986102431195,-5.17096881711386,-2.1024824488776805
Gigantes Polygon,2019-03-24,0.73229784,14.4962926954031,0.004488,202.09558,0.14048761,34.677419322542846,27.022156432271004,-0.1785332802683115,0.1220740377902984,-0.0227362943549862,,0.0,6.133496936449606,-5.6366515172529335,-2.4169054646479085
Gigantes Polygon,2019-03-25,0.74928254,14.343700140714644,0.004600368,202.14288,0.13926986,34.67207858338952,27.0247199870646,-0.1501510664820671,0.1223792228847742,-0.0213499266605111,,0.0,4.473021536868068,-4.11924640925596,-1.736649354169685
Gigantes Polygon,2019-03-26,0.60545033,14.038515031337738,0.0045314296,202.11293,0.13766927,34.66444895602763,27.06610308587551,-0.1849421672523021,0.0967436749488115,-0.0199635589660361,,5.031362023601012,6.630159011856162,-5.757335285507243,-3.28681958212762
Gigantes Polygon,2019-03-27,0.6098812,13.809626199305058,0.0049297474,202.07887,0.13596636,34.643085999414325,27.067567974328995,-0.1840266119688749,0.1400799583643674,-0.018577191271561,,1.663812885603154,5.184472259094051,-4.862883180654468,-1.7931375831123288
Gigantes Polygon,2019-03-28,0.82837415,11.902219265699388,0.0057413857,202.13974,0.13412872,34.617145266383886,27.3191625662148,-0.1663258764892816,0.1248207036405801,-0.0171908235770859,,0.0,3.783451696898328,-3.552628461842937,-1.2749862350422514
Gigantes Polygon,2019-03-29,0.5066359,13.27555225789547,0.005368838,202.22891,0.13250022,34.620197117328644,27.21662037447095,-0.1477095857262611,0.138248847797513,-0.0158044558826109,,0.0,3.49551747444914,-3.3752549075821867,-0.8529804219398395
Gigantes Polygon,2019-03-30,0.53522974,13.351848535239697,0.0051081013,202.28897,0.13113226,34.59883416071534,27.22943814843893,-0.1422162540256977,0.1413006987422704,-0.0144180881881358,,0.0,3.976506904867981,-3.951939201225756,-0.3382660416083606
Gigantes Polygon,2019-03-31,0.66700673,13.351848535239697,0.0046764114,202.26506,0.12989521,34.59273045882583,27.215155486017466,-0.1583910640329122,0.1254310738295316,-0.0130317204936608,-0.0130317204936608,0.0,4.956712172605787,-4.65874325408522,-1.6743029250685115
Gigantes Polygon,2019-04-01,0.7223049,14.72518152743578,0.0044818674,202.1704,0.12850592,34.607226750813425,27.149601727724075,-0.1583910640329122,0.1080355234444141,-0.0156781208599553,,0.0,4.958489604940968,-4.154301818599546,-2.705217452100945
Gigantes Polygon,2019-04-02,0.476361,13.657033644616604,0.0046535507,202.0626,0.12664993,34.60036008618772,27.21881770715117,-0.1821955014020204,0.1257362589240074,-0.0183245212262499,,0.0,5.432477040811514,-4.981030569102382,-2.1649334900424404
Gigantes Polygon,2019-04-03,0.664124,12.817774593830109,0.0050887456,202.03291,0.12433104,34.571367502212524,27.27411724627018,-0.1617481000721454,0.1425214391201734,-0.0209709215925445,,0.0,3.9574712010149535,-3.784138738947509,-1.1253450512562986
Gigantes Polygon,2019-04-04,0.6450411,12.741478316485882,0.0053229732,202.06943,0.122097515,34.55687121022493,27.31550034508109,-0.157475508749485,0.1452681049704551,-0.023617321958839,,0.0,3.8931483168327934,-3.8100212872512937,-0.7450683893550055
Gigantes Polygon,2019-04-05,0.59421426,10.83407138288021,0.0058445632,202.02571,0.120118976,34.50346381869167,27.46272163465619,-0.1605273596942424,0.1413006987422704,-0.0262637223251336,-0.0262637223251336,0.0,3.808226850789018,-3.672805316790656,-0.9671214469403108
Gigantes Polygon,2019-04-06,0.51288146,10.910367660224438,0.0060246815,201.89862,0.11826745,34.46455271914601,27.56929226964712,-0.1705984678119421,0.138248847797513,-0.0317992709472683,,0.0,4.109627883035744,-4.016870248479249,-0.8439800008525694
Gigantes Polygon,2019-04-07,0.5831026,11.3681453242898,0.005604382,201.7195,0.11641903,34.498886042274535,27.649494912475348,-0.1684621721506118,0.1251258887350559,-0.037334819569403,,0.0,4.3460927903782345,-3.907887997924474,-1.893641694257576
Gigantes Polygon,2019-04-08,0.58128834,12.359996929764748,0.0047697155,201.394,0.11429598,34.50804159510881,27.444044306874275,-0.1806695759296417,0.1147495955228805,-0.0428703681915378,,9.438402929951875,5.609449948050822,-4.955583657158745,-2.627724057613672
Gigantes Polygon,2019-04-09,0.41595104,11.59703415632248,0.0051418515,201.08815,0.111463025,34.49049345217645,27.64583269134164,-0.1870784629136324,0.1583910640329122,-0.0484059168136725,,0.7331013396421648,5.087459096841502,-5.078679186606471,-0.2578794982052108
Gigantes Polygon,2019-04-10,0.5208066,10.910367660224438,0.00558749,200.99977,0.1080702,34.45310827810317,27.741782885044813,-0.1721243932843208,0.1614429149776697,-0.0539414654358072,-0.0539414654358072,0.0,4.158897481587456,-4.153231956254499,0.0750178477305383
Gigantes Polygon,2019-04-11,0.6433768,10.681478828191755,0.006126366,200.96007,0.104717076,34.427930507808924,27.963713485747576,-0.1638843957334756,0.1608325447887182,-0.0491923501675761,,0.0,3.7573863775814553,-3.749996172897214,0.1875295823182516
Gigantes Polygon,2019-04-12,0.6729055,10.681478828191755,0.005995445,200.8629,0.101610124,34.424878656864166,28.13364054635167,-0.1715140230953693,0.155034027993679,-0.044443234899345,,0.0,4.196504697283844,-4.189550802959658,-0.0305273813929984
Gigantes Polygon,2019-04-13,0.65352356,10.986663937568665,0.0052524116,200.7477,0.09827527,34.45539716631174,28.09262366965413,-0.1614429149776697,0.171819208189845,-0.039694119631114,,0.0,4.995527696489821,-4.977280091076362,0.371141709286346
Gigantes Polygon,2019-04-14,0.7236374,10.83407138288021,0.0055527324,200.66003,0.094945624,34.45692309178412,28.17795342206955,-0.156254768371582,0.1391644030809402,-0.0349450043628829,,0.0,4.034438497266214,-3.959630120543606,-0.7444958354076395
Gigantes Polygon,2019-04-15,0.55908424,10.910367660224438,0.005503472,200.63577,0.09198349,34.4653156818822,28.221900075674057,-0.1580858789384365,0.1409955136477947,-0.0301958890946518,-0.0301958890946518,0.0,3.9845745064275935,-3.969197042201592,-0.286098881724081
Gigantes Polygon,2019-04-16,0.55711913,10.83407138288021,0.0052646473,200.58981,0.089140445,34.461500868201256,28.262550730258223,-0.1556443981826305,0.1565599534660577,-0.0288486176280673,,0.0,4.077038172778824,-4.029597891830816,0.5311472783566813
Gigantes Polygon,2019-04-17,0.5092976,10.910367660224438,0.0052442234,200.61644,0.08660983,34.439374948851764,28.242042291909456,-0.1263466291129589,0.1492355111986398,-0.0275013461614828,,0.0,3.148889080725928,-3.1260687882338107,0.2648150260532451
Gigantes Polygon,2019-04-18,0.5638055,10.910367660224438,0.0054736417,200.53732,0.08444682,34.38138978090137,28.417462684214115,-0.1385540328919887,0.1568651385605335,-0.0261540746948984,,0.0,4.22633832679459,-4.183742862277561,0.5099246918024408
Gigantes Polygon,2019-04-19,0.5545406,11.139256492257118,0.004727645,200.446,0.082629696,34.4653156818822,28.242042291909456,-0.1614429149776697,0.1504562515765428,-0.0248068032283139,,0.0,4.3508453681076285,-4.337021429170437,-0.223230957791088
Gigantes Polygon,2019-04-20,0.61119825,10.83407138288021,0.0049668057,200.33884,0.08109979,34.475234197452664,28.36582536622882,-0.155034027993679,0.1428266242146492,-0.0234595317617294,-0.0234595317617294,0.0,3.9893148771258393,-3.977100471558609,0.081678346954387
